movieID	tagID	tagWeight
728	16072	1
729	398	1
729	12367	1
733	418	9
733	816	7
733	1218	1
733	1295	1
733	1554	1
733	1632	4
733	2386	2
733	4080	1
733	5035	1
733	5757	1
733	6323	1
733	15894	1
735	93	1
735	360	1
735	374	1
735	641	3
735	669	1
735	729	1
735	730	1
735	1357	2
735	1373	1
735	1382	1
735	1706	1
735	2642	1
735	4466	1
735	5281	1
735	8036	1
736	74	2
736	339	2
736	397	1
736	459	3
736	502	1
736	1259	1
736	1510	1
736	1578	1
736	2374	5
736	2731	1
736	3951	1
736	5262	1
736	5389	1
736	6176	2
736	6323	1
736	12735	1
736	14361	1
737	93	1
737	2581	1
737	6897	1
737	11536	1
738	6189	1
741	622	1
741	712	7
741	740	3
741	1577	1
741	1758	1
741	1925	1
741	2581	1
741	4481	2
741	4780	2
741	5021	1
741	6594	1
741	7694	2
741	8886	1
741	10728	1
741	15689	1
743	944	1
743	1277	1
743	1457	3
743	2309	1
743	9088	1
745	7	3
745	55	1
745	60	1
745	114	10
745	155	7
745	465	2
745	538	1
745	791	1
745	896	1
745	1574	1
745	1735	1
745	1796	3
745	2604	1
745	2955	1
745	5264	1
745	6395	2
745	9473	1
745	9482	1
745	10326	1
745	10494	1
745	10845	1
745	11029	1
745	11072	1
745	11388	1
745	11793	1
745	14357	1
745	14519	1
746	6535	1
747	12428	1
748	167	2
748	608	1
748	1279	1
748	2581	1
748	5209	1
750	34	8
750	55	2
750	238	1
750	254	19
750	351	1
750	360	3
750	374	7
750	399	1
750	501	1
750	528	1
750	582	1
750	583	1
750	605	13
750	615	1
750	689	3
750	729	3
750	781	2
750	888	1
750	1061	1
750	1140	2
750	1288	1
750	1925	1
750	2144	1
750	2316	1
750	2611	1
750	2955	1
750	3209	1
750	4081	1
750	4082	2
750	4083	1
750	4282	1
750	4349	1
750	4401	1
750	4668	5
750	4692	2
750	5055	1
750	5105	1
750	5214	8
750	5281	2
750	5477	1
750	5664	1
750	5833	1
750	5834	1
750	6323	1
750	6518	1
750	6535	1
750	6903	1
750	8178	1
750	8760	2
750	8914	1
750	8935	1
750	9443	1
750	10299	1
750	10420	1
750	11076	1
750	12820	1
751	64	1
751	4092	1
751	6897	1
753	2399	1
757	669	1
757	1382	1
757	1435	1
757	4521	1
757	4731	1
759	11286	1
760	237	3
761	1277	1
761	13226	1
762	195	1
762	673	1
762	1126	1
762	1832	3
762	11673	1
762	12174	1
762	14104	1
764	3007	1
765	488	3
765	2452	2
766	93	1
766	11037	1
766	14506	1
775	6308	1
778	69	16
778	161	2
778	351	3
778	374	1
778	429	1
778	496	1
778	521	1
778	582	1
778	583	1
778	605	1
778	625	6
778	729	2
778	1061	3
778	1277	1
778	1305	1
778	1630	1
778	1915	2
778	2636	2
778	2901	1
778	2955	1
778	4266	1
778	4271	2
778	4297	1
778	5021	1
778	5035	1
778	5301	2
778	6298	1
778	6510	1
778	6603	4
778	6800	1
778	8303	4
778	10420	1
778	11147	1
778	11394	1
778	15969	1
780	74	9
780	167	15
780	195	2
780	238	3
780	366	3
780	459	1
780	510	1
780	583	1
780	635	3
780	651	1
780	662	1
780	887	1
780	1194	3
780	1259	2
780	2261	1
780	2564	1
780	2581	1
780	2667	2
780	4072	2
780	4690	1
780	4794	1
780	5035	1
780	5056	1
780	5209	10
780	6323	1
780	6527	1
780	6644	2
780	7071	2
780	7418	1
780	7697	1
780	7708	2
780	8453	1
780	8961	1
780	11089	1
780	11344	1
780	11535	1
780	13419	1
780	13907	1
780	16158	1
781	315	1
781	6709	1
782	587	1
783	85	1
783	362	1
783	887	1
783	900	2
783	1224	1
783	5281	1
783	9797	1
783	10376	1
783	11647	1
784	195	1
784	364	5
784	369	1
784	729	1
784	1932	1
784	5055	1
784	8904	1
784	12330	1
785	528	2
785	1277	1
785	1511	1
785	1731	1
785	1932	1
785	3002	1
785	3022	2
785	4747	1
785	5834	1
785	9551	1
785	10473	1
785	13984	1
786	74	2
786	1186	4
786	3365	1
786	5055	1
786	5098	2
786	6324	1
786	6899	1
787	398	1
788	747	1
788	2905	6
788	3250	1
788	3321	2
788	3662	1
788	3981	1
788	8964	1
788	11612	1
789	375	1
789	5711	1
789	16073	1
789	16076	1
798	480	1
798	1107	1
798	1277	1
799	54	1
799	80	1
799	555	2
799	2786	1
799	4980	1
799	7907	2
800	67	2
800	353	1
800	387	1
800	1925	1
800	2284	1
800	4772	1
800	10559	1
800	14494	1
801	3007	1
802	615	1
802	1486	1
802	2348	1
802	2955	1
802	6199	2
802	7857	2
803	692	1
803	1695	1
803	8535	1
804	897	1
804	7816	1
805	263	1
805	371	2
805	606	1
805	1023	1
805	1061	1
805	1224	1
805	1364	1
805	1596	1
805	1653	2
805	2978	1
805	4731	1
805	9329	1
805	14046	1
808	6593	1
810	5854	1
810	13160	1
818	125	1
818	1277	1
823	41	1
823	4924	1
823	6542	1
823	8914	1
823	15059	1
827	3828	1
830	1277	1
830	1906	1
830	4251	1
831	554	1
832	74	1
832	553	3
832	660	1
832	870	7
832	1177	1
832	1218	1
832	2347	1
832	3487	1
832	3560	1
832	4224	2
832	4401	1
832	5263	1
833	7739	1
836	397	1
836	472	2
836	2341	2
836	2475	1
836	5035	1
836	5658	1
837	7	1
837	27	1
837	55	1
837	255	1
837	374	1
837	413	1
837	414	1
837	473	1
837	569	2
837	672	1
837	730	1
837	752	1
837	906	1
837	946	1
837	1061	2
837	1434	1
837	1721	1
837	1911	1
837	2491	1
837	3846	1
837	5670	1
837	6322	1
837	7676	1
837	9322	1
837	10304	1
838	7	2
838	55	1
838	193	1
838	447	2
838	1061	1
838	1222	1
838	1224	1
838	1445	1
838	1481	2
838	2965	1
838	5257	1
838	5301	1
838	7669	1
838	8004	1
839	42	1
839	125	1
839	7408	1
841	42	1
841	1065	1
841	1373	1
841	1925	1
841	2538	1
841	5752	1
841	6988	1
841	7071	1
841	11348	1
841	12045	1
841	15053	1
842	93	1
849	22	1
849	24	2
849	397	1
849	1563	3
849	1997	1
849	2581	1
849	2729	1
852	793	2
852	1098	1
852	1222	1
852	1394	1
852	6974	1
853	328	1
853	891	1
853	996	1
853	1928	1
853	4594	1
853	11392	1
858	29	1
858	93	2
858	214	11
858	219	3
858	247	5
858	304	11
858	319	4
858	351	1
858	367	2
858	369	1
858	473	1
858	482	1
858	491	1
858	582	1
858	583	2
858	605	17
858	630	7
858	678	1
858	706	2
858	752	2
858	866	1
858	1061	2
858	1083	1
858	1091	1
858	1200	1
858	1277	1
858	1287	2
858	1382	2
858	1435	1
858	1911	2
858	1925	1
858	1974	2
858	2136	1
858	2144	2
858	2348	3
858	2393	10
858	2452	6
858	2481	1
858	2538	1
858	2816	1
858	2906	1
858	2955	1
858	2990	3
858	3365	1
858	3844	2
858	4083	2
858	4491	1
858	4521	1
858	4925	1
858	5032	1
858	5054	1
858	5105	1
858	6221	1
858	6298	1
858	6324	1
858	6518	2
858	6534	1
858	6535	1
858	6800	1
858	6988	1
858	7052	1
858	7420	1
858	7726	1
858	7776	1
858	8891	2
858	8917	1
858	9870	1
858	10420	1
858	10830	3
858	12820	1
858	15243	1
860	6709	1
861	1277	1
861	2164	2
864	93	1
866	41	1
866	104	1
866	214	3
866	353	1
866	354	1
866	375	12
866	399	1
866	473	1
866	554	1
866	583	1
866	630	1
866	656	1
866	662	1
866	927	1
866	1023	1
866	1093	1
866	1098	1
866	1382	1
866	2067	1
866	2268	1
866	2516	1
866	2538	1
866	5062	1
866	6038	1
866	6310	1
866	6548	1
866	7050	1
866	7071	1
866	10907	1
867	2889	1
867	12428	1
869	1553	1
880	304	2
880	1061	1
880	1224	1
880	2132	1
880	2581	1
880	13157	1
882	369	1
885	2658	1
885	3342	1
885	6189	1
888	1783	1
891	93	1
891	1783	1
891	2181	1
892	1320	2
892	5614	1
892	8604	1
892	9002	1
892	9298	1
893	1224	1
893	11806	1
893	13881	1
897	244	1
897	1061	1
897	2687	1
897	6412	1
897	13165	1
898	203	1
898	219	2
898	351	1
898	587	1
898	605	1
898	1309	1
898	2295	1
898	2889	1
898	3737	2
898	4082	1
898	4083	2
898	4354	1
898	4446	1
898	4779	1
898	6200	1
898	6535	1
898	6800	1
898	9738	1
899	55	1
899	351	1
899	415	2
899	781	2
899	871	3
899	1091	2
899	1140	1
899	1469	1
899	1511	1
899	1925	1
899	2136	1
899	2457	2
899	2481	1
899	4082	1
899	4083	1
899	4772	1
899	4924	1
899	5021	1
899	6535	1
899	8401	1
899	8912	1
899	9870	1
899	10361	1
899	10422	1
899	10750	1
900	247	4
900	352	1
900	761	2
900	952	2
900	4083	1
900	6535	1
900	7776	1
900	8887	1
901	1478	1
901	13779	1
901	14156	1
902	360	1
902	377	1
902	415	1
902	605	7
902	1217	2
902	1222	1
902	1224	1
902	1263	1
902	1720	1
902	1925	1
902	2134	1
902	2513	1
902	4365	1
902	4385	1
902	4464	1
902	5865	1
902	6159	1
902	6277	1
902	6800	1
902	6806	1
902	6899	1
902	8105	1
902	8114	1
902	8455	1
902	8457	1
902	8479	1
902	9653	1
902	10216	1
902	10711	1
902	11188	1
902	12115	1
902	12164	1
902	12412	2
902	12426	1
903	330	11
903	351	1
903	583	1
903	605	2
903	651	1
903	781	2
903	887	3
903	1065	1
903	1123	4
903	1216	1
903	1277	1
903	1523	1
903	1925	1
903	2136	1
903	2538	1
903	3737	2
903	4083	2
903	4446	1
903	4457	1
903	4491	1
903	4570	1
903	5289	1
903	6534	2
903	6535	1
903	6800	1
903	6806	1
903	7448	1
903	7972	1
903	8912	1
903	8932	1
903	10316	1
903	10734	1
903	12320	1
903	12689	1
903	15114	1
904	67	1
904	330	8
904	351	1
904	397	1
904	605	7
904	662	2
904	678	2
904	1023	1
904	1123	11
904	1832	8
904	1925	1
904	1928	1
904	2134	1
904	2136	1
904	3129	1
904	3737	3
904	3988	4
904	4083	3
904	4121	2
904	4989	2
904	5032	2
904	5647	1
904	5752	1
904	6534	1
904	6535	1
904	6800	1
904	7628	2
904	7683	1
904	8455	2
904	8471	1
904	8917	2
904	8941	1
904	9028	1
904	9075	1
904	9346	2
904	11719	1
904	13514	1
904	15052	1
904	15127	1
904	15162	1
905	137	2
905	213	5
905	219	2
905	247	6
905	313	2
905	351	1
905	647	1
905	4082	2
905	4083	1
905	4446	1
905	4978	1
905	6535	1
905	7776	1
906	213	2
906	252	1
906	662	1
906	1023	1
906	1159	1
906	1216	1
906	1925	1
906	1982	1
906	2538	1
906	2687	3
906	4008	1
906	4534	1
906	4570	1
906	5021	1
906	5803	1
906	6534	1
906	7628	1
906	11645	1
906	11715	1
906	11723	1
906	11917	1
906	11936	1
906	11939	1
906	11949	1
906	12016	1
906	12080	1
906	12293	1
907	203	3
907	6899	1
908	67	1
908	330	6
908	351	1
908	397	2
908	459	1
908	528	1
908	587	1
908	605	4
908	662	2
908	1123	6
908	1216	1
908	1925	1
908	2134	1
908	2481	1
908	2879	1
908	2889	3
908	3675	2
908	4083	1
908	4139	1
908	4446	1
908	5797	1
908	6534	1
908	6535	1
908	6800	1
908	7873	1
908	8917	1
908	8941	1
908	10750	1
908	10941	1
908	11344	1
908	11648	1
908	14125	1
908	15089	1
908	15585	1
909	55	1
909	137	2
909	247	5
909	342	4
909	351	1
909	353	1
909	605	1
909	729	1
909	1140	1
909	1308	1
909	3196	3
909	4082	1
909	4083	2
909	4251	2
909	6535	1
909	6800	1
909	7179	1
909	7776	1
910	210	1
910	258	1
910	351	1
910	501	1
910	579	2
910	605	4
910	630	1
910	647	1
910	781	2
910	1140	2
910	1378	1
910	2136	1
910	2879	1
910	4082	1
910	4083	1
910	4804	2
910	6518	1
910	6520	1
910	6535	1
910	7039	1
910	8401	1
910	9144	1
910	9584	1
910	10194	2
910	10422	1
910	11645	1
910	15585	1
910	16094	1
911	104	1
911	419	1
911	587	2
911	891	2
911	1554	1
911	2134	1
911	4924	1
911	8938	1
911	11142	1
911	12164	1
912	110	1
912	137	2
912	237	7
912	238	1
912	247	8
912	250	1
912	351	1
912	352	1
912	415	2
912	419	1
912	473	1
912	605	13
912	651	1
912	678	1
912	781	4
912	880	1
912	881	2
912	908	1
912	1023	1
912	1091	1
912	1140	1
912	1925	1
912	2243	1
912	2476	3
912	2479	1
912	2481	1
912	2513	1
912	2538	1
912	2686	4
912	2687	2
912	2688	3
912	3765	1
912	4083	1
912	4251	1
912	4274	1
912	4365	1
912	4772	1
912	5054	1
912	5556	1
912	6021	1
912	6215	1
912	6515	1
912	6518	1
912	6534	1
912	6535	1
912	6679	1
912	6800	1
912	6899	1
912	6903	1
912	7776	1
912	8014	1
912	8131	1
912	9482	1
912	9870	1
912	10240	1
912	12164	1
912	12820	1
912	14181	1
913	67	1
913	351	2
913	605	3
913	642	4
913	747	1
913	781	2
913	880	1
913	1224	1
913	1382	1
913	1911	1
913	1925	1
913	2471	2
913	2481	1
913	2538	1
913	2686	5
913	3440	1
913	4083	3
913	4139	1
913	4692	1
913	5647	1
913	6215	1
913	6518	2
913	6534	2
913	6535	1
913	6800	1
913	6814	2
913	7782	1
913	8887	1
913	8914	1
913	9516	2
913	10346	1
914	137	2
914	219	3
914	247	4
914	413	1
914	415	1
914	605	5
914	752	4
914	761	4
914	871	2
914	887	2
914	1478	3
914	2816	1
914	3668	2
914	4083	2
914	4093	1
914	4391	1
914	4626	2
914	4772	1
914	7776	1
914	9738	2
914	10167	3
914	10491	1
915	415	1
915	605	4
915	1140	1
915	1222	1
915	1478	1
915	2295	1
915	2686	1
915	5295	1
915	5614	1
915	6235	1
915	6535	1
915	6709	1
915	8474	1
915	8994	1
915	9479	1
915	9679	1
915	10292	1
916	154	1
916	199	2
916	213	2
916	351	1
916	415	1
916	492	1
916	605	3
916	647	1
916	651	1
916	971	1
916	1140	1
916	1469	1
916	1478	4
916	2078	1
916	4391	1
916	4446	1
916	6140	2
916	6535	1
916	10276	1
917	1061	1
917	3544	1
918	605	2
918	2136	1
918	3282	1
918	3440	1
918	5724	1
918	6263	2
918	6535	1
918	6717	1
919	146	1
919	238	1
919	351	1
919	605	13
919	656	1
919	663	1
919	669	1
919	781	2
919	871	1
919	924	1
919	1061	2
919	1140	1
919	1440	1
919	1513	5
919	1527	2
919	1878	1
919	1925	1
919	1943	1
919	1951	1
919	2816	1
919	2953	1
919	2955	1
919	4083	3
919	4464	1
919	4521	1
919	4592	1
919	4711	1
919	4772	1
919	4987	2
919	5289	1
919	5556	1
919	5647	1
919	6263	3
919	6324	1
919	6515	1
919	6518	1
919	6534	1
919	6535	1
919	6800	1
919	7459	1
919	7704	1
919	8912	1
919	9180	1
919	9870	1
919	13144	1
919	15045	1
920	77	1
920	137	2
920	213	4
920	238	1
920	244	2
920	247	9
920	351	1
920	501	3
920	605	6
920	687	1
920	761	2
920	781	2
920	837	2
920	887	2
920	904	1
920	1061	1
920	1101	1
920	1140	1
920	1154	1
920	1277	1
920	1925	1
920	1937	1
920	2260	1
920	2955	1
920	2978	2
920	4083	2
920	4978	2
920	4987	1
920	5278	1
920	5301	1
920	5647	1
920	6126	3
920	6515	1
920	6518	1
920	6535	1
920	6800	1
920	6823	1
920	7050	1
920	7776	2
920	9870	1
920	11855	1
920	14168	1
920	14510	1
921	2196	3
921	3834	1
921	6800	1
922	34	1
922	342	3
922	351	1
922	360	1
922	506	1
922	534	1
922	605	7
922	678	8
922	729	2
922	781	3
922	883	3
922	1925	1
922	2538	1
922	4083	3
922	4282	2
922	4570	1
922	4989	1
922	5647	1
922	6235	1
922	6500	2
922	6508	2
922	6514	2
922	6518	2
922	6535	1
922	6800	1
922	7459	2
922	8935	2
922	9926	1
922	10350	2
922	11128	2
922	11238	1
922	11448	2
922	11645	1
922	12245	1
923	29	1
923	67	1
923	102	1
923	243	9
923	351	2
923	473	1
923	582	1
923	583	1
923	605	6
923	651	2
923	781	2
923	1140	2
923	1162	2
923	1280	1
923	1435	1
923	1456	1
923	1925	1
923	2136	1
923	2144	1
923	2481	1
923	2538	2
923	2955	1
923	4083	1
923	4112	1
923	4114	1
923	4125	1
923	4455	1
923	4491	1
923	4731	1
923	4815	2
923	5021	1
923	5055	1
923	5059	1
923	5955	1
923	6518	1
923	6535	1
923	6800	1
923	6897	1
923	6899	1
923	7459	1
923	8887	2
923	8912	1
923	8914	1
923	9809	1
923	9870	1
923	15272	1
924	64	2
924	90	1
924	145	7
924	167	2
924	254	10
924	351	2
924	366	10
924	369	3
924	446	3
924	459	1
924	605	9
924	615	2
924	644	2
924	750	2
924	887	2
924	1061	3
924	1162	1
924	1224	2
924	1288	2
924	1400	1
924	1702	1
924	1812	2
924	1925	1
924	2144	1
924	2467	1
924	2481	1
924	2538	1
924	2581	1
924	2670	1
924	2881	1
924	2992	1
924	4083	1
924	4827	1
924	5059	1
924	5685	1
924	6018	1
924	6491	3
924	6515	1
924	6518	1
924	6534	1
924	6535	1
924	6752	1
924	6800	1
924	6898	1
924	6899	1
924	6988	1
924	7103	1
924	7179	1
924	7300	1
924	7458	1
924	8046	1
924	8114	2
924	8477	1
924	8886	7
924	8908	2
924	8932	1
924	9451	1
924	9564	1
924	12233	1
924	13419	1
924	15088	1
924	15133	1
924	15247	1
924	15585	1
926	137	2
926	247	5
926	351	1
926	587	1
926	605	3
926	678	2
926	2903	1
926	2960	2
926	4083	2
926	5647	1
926	6518	1
926	6535	1
926	6565	1
926	6679	1
926	6800	1
926	6907	1
926	7713	1
926	7776	1
926	10973	1
926	11070	1
926	11645	1
926	15585	1
927	203	1
927	605	1
927	1222	1
927	6535	1
927	9738	1
928	247	3
928	330	6
928	351	1
928	605	1
928	761	2
928	1123	8
928	1162	1
928	1554	1
928	1925	1
928	2538	1
928	3932	2
928	4521	1
928	4534	1
928	5059	1
928	5145	1
928	6534	1
928	7071	1
928	10176	1
928	10891	1
928	11348	1
929	238	1
929	1822	2
929	1925	1
930	225	1
930	330	9
930	351	2
930	1123	4
930	1554	1
930	2687	1
930	3765	1
930	4391	1
930	4446	2
930	6501	2
930	6534	1
930	6535	1
930	6800	1
930	11011	1
931	1123	2
931	1554	1
931	2687	1
931	4760	1
931	5021	1
931	5708	1
931	6140	1
932	4385	1
932	5296	2
933	330	3
933	605	1
933	761	1
933	1023	2
933	1123	3
933	1224	1
933	6715	1
933	6716	1
934	587	1
934	605	1
934	1646	2
934	2295	2
934	4082	1
935	34	1
935	706	1
935	1655	1
935	1925	1
935	6535	1
935	6899	1
935	6903	1
935	14156	1
936	34	2
936	36	1
936	587	1
936	1800	1
936	4082	1
936	5783	1
936	6535	1
936	12367	1
937	1478	1
937	5289	1
937	5296	1
937	6715	1
937	6716	1
938	137	1
938	247	3
938	761	1
938	871	2
938	1675	1
938	4093	1
938	6535	1
938	6800	1
938	9298	1
938	11493	1
940	6	1
940	351	1
940	2032	1
940	2136	1
940	2903	1
940	3922	1
940	6534	1
940	6535	1
940	6899	1
940	6903	1
940	7745	2
940	8890	2
940	10939	1
940	11045	1
940	11520	1
941	7745	1
942	761	2
942	880	1
942	1140	1
942	1816	1
942	1925	1
942	6534	1
942	6535	1
942	7383	1
943	38	1
943	80	1
943	5289	1
943	7084	1
944	1224	1
944	5281	1
944	6715	1
944	6716	1
945	6535	1
945	6899	1
945	9586	2
946	237	2
946	374	1
946	605	1
946	2295	1
946	4082	1
946	6535	1
946	8912	1
946	9343	1
947	55	1
947	605	2
947	1309	1
947	1554	1
947	1798	2
947	2659	1
947	3968	1
947	4082	1
947	6535	1
947	6749	1
947	11190	1
947	11645	1
948	137	2
948	789	1
948	904	1
948	1078	2
948	1435	1
948	3160	1
948	3285	1
948	4083	1
948	4491	1
948	4521	1
948	4731	1
948	6246	1
948	6535	1
948	6800	1
948	8928	2
948	11448	1
948	15160	1
949	244	1
949	277	1
949	491	2
949	1061	1
949	1224	1
949	6412	1
949	9552	1
949	11645	1
949	13151	1
949	14894	1
950	55	1
950	396	1
950	605	2
950	1588	3
950	4082	1
950	6535	1
951	360	1
951	396	1
951	605	2
951	1057	1
951	1309	1
951	2247	1
951	2889	1
951	4082	1
951	4747	1
951	4815	2
951	6535	1
951	6542	1
951	6679	1
951	7695	1
951	8935	1
951	9738	1
951	11641	1
951	12254	1
951	15150	1
952	247	3
952	761	1
952	887	2
952	1867	1
952	6897	1
952	6899	1
953	146	1
953	202	1
953	237	2
953	313	5
953	351	1
953	415	1
953	473	1
953	497	8
953	500	1
953	582	1
953	586	1
953	605	7
953	651	1
953	663	1
953	726	2
953	752	3
953	980	1
953	1123	1
953	1925	1
953	2005	1
953	2067	1
953	2175	1
953	2481	1
953	2995	1
953	3737	1
953	4083	2
953	5021	1
953	5647	1
953	5780	1
953	6297	1
953	6323	1
953	6515	1
953	6535	1
953	6709	1
953	6800	1
953	7088	1
953	7727	1
953	8445	1
953	9274	1
953	12281	1
953	14157	1
954	27	1
954	313	1
954	351	1
954	360	1
954	473	1
954	501	1
954	605	8
954	689	4
954	781	2
954	1065	1
954	1140	1
954	1200	1
954	1251	1
954	1925	1
954	2929	1
954	3184	1
954	3737	2
954	3765	1
954	4083	1
954	4098	1
954	4385	1
954	5809	1
954	6515	2
954	6535	1
954	6800	1
954	11708	1
954	15124	1
954	15134	1
955	55	2
955	71	1
955	349	1
955	351	1
955	396	1
955	415	1
955	528	1
955	579	1
955	587	1
955	605	2
955	647	1
955	1054	1
955	1057	1
955	1251	1
955	1277	1
955	1309	4
955	2134	1
955	2889	2
955	2903	1
955	4082	1
955	4083	2
955	4282	1
955	5647	1
955	6200	2
955	6535	1
955	6800	1
955	6899	1
955	7704	1
955	9077	1
955	9626	1
955	9698	1
955	9802	1
955	11134	1
955	13786	1
955	15121	1
956	2889	1
956	5670	1
959	11640	1
963	1547	2
964	6800	1
965	330	2
965	1123	4
965	1224	1
965	1554	1
965	1709	1
965	1925	1
965	2144	1
965	2867	1
965	4674	1
965	6308	1
965	6800	1
965	6897	1
965	6899	1
965	7183	1
965	9133	2
965	9879	1
965	10902	1
968	641	8
968	699	1
968	1065	1
968	1140	1
968	1216	1
968	2642	1
968	6534	1
968	6535	1
968	7071	1
968	7610	1
968	8891	1
968	8917	1
968	8923	1
968	9926	1
968	12820	1
968	15053	1
969	219	4
969	351	1
969	419	1
969	605	4
969	662	1
969	663	1
969	1843	1
969	2686	2
969	4083	1
969	4496	1
969	6200	3
969	6308	1
969	6515	1
969	6535	1
969	6542	1
969	6800	1
969	7183	1
969	7659	1
969	8355	2
969	11344	1
970	16350	1
971	587	1
971	605	2
971	5614	1
971	6121	3
973	1822	1
973	6515	1
974	2955	1
976	761	1
976	1061	1
976	1224	1
976	6308	1
976	10217	1
976	13165	1
982	1421	1
982	6715	1
983	554	1
983	2467	1
986	2647	1
986	11535	1
990	1277	1
990	7891	1
991	4391	1
992	4450	1
993	633	1
993	1510	1
993	8045	1
994	367	1
994	427	1
994	980	1
994	3472	1
994	5502	1
994	5512	5
994	5733	1
994	5771	1
994	5839	1
994	8144	2
994	8614	2
996	74	1
996	595	1
996	1184	2
996	1273	1
996	1277	1
999	3267	1
999	7916	1
1003	2733	1
1003	6678	1
1005	196	1
1005	3099	1
1005	3664	1
1005	3816	1
1005	5211	2
1005	9218	1
1006	263	1
1006	1023	1
1006	1224	1
1006	1277	1
1006	1596	1
1006	1647	1
1006	1653	2
1006	2733	1
1006	9329	1
1007	900	1
1007	9450	1
1009	167	1
1009	6898	1
1009	9450	1
1010	583	1
1010	900	2
1010	907	2
1010	1705	1
1010	1867	1
1010	3206	1
1010	3595	1
1010	3995	1
1010	9450	1
1010	12534	1
1012	605	2
1012	1826	1
1012	1996	2
1012	5570	2
1012	6748	3
1012	7704	1
1012	14458	1
1013	1277	1
1013	2136	1
1013	2328	1
1013	3150	1
1013	3381	1
1013	8466	1
1013	8481	2
1014	900	2
1014	3007	1
1014	3150	1
1014	3677	1
1014	5780	1
1014	9450	1
1015	2782	1
1016	7704	1
1017	752	1
1017	900	1
1017	1061	1
1017	1523	1
1017	2070	3
1017	4198	1
1017	7101	2
1017	9450	1
1017	15672	1
1018	900	1
1019	419	1
1019	1224	1
1019	2077	1
1019	2903	1
1020	7	1
1020	196	1
1020	586	1
1020	651	1
1020	1395	2
1020	2173	1
1020	3636	1
1020	5558	1
1020	10390	1
1021	113	1
1021	2418	1
1022	362	1
1022	900	6
1022	1277	1
1022	1434	5
1022	2955	1
1022	5261	1
1022	5572	1
1022	6709	1
1022	6899	1
1022	9033	1
1022	10422	1
1022	11647	1
1023	362	1
1023	900	1
1023	1224	1
1023	4786	1
1023	7050	1
1023	9235	1
1024	362	1
1024	900	1
1024	12367	1
1024	14181	1
1025	146	1
1025	362	1
1025	465	2
1025	605	1
1025	871	1
1025	896	1
1025	900	6
1025	1277	1
1025	1980	1
1025	2260	1
1025	5021	1
1025	14181	1
1026	900	1
1027	6	1
1027	7	1
1027	171	1
1027	1513	1
1027	2159	2
1027	2341	1
1027	2538	1
1027	3084	1
1027	3872	1
1027	4098	1
1027	4408	1
1027	6324	1
1027	6531	1
1027	8502	1
1027	10313	1
1027	10939	1
1027	11045	1
1027	11344	1
1027	11665	1
1027	11666	1
1027	11850	1
1027	12021	1
1027	12419	1
1027	12428	1
1028	207	1
1028	213	2
1028	583	1
1028	605	1
1028	686	2
1028	871	1
1028	900	4
1028	1224	1
1028	1277	2
1028	3023	1
1028	3693	2
1028	3995	1
1028	4000	3
1028	4772	1
1028	5143	1
1028	5829	1
1028	9443	1
1028	9450	1
1028	11647	1
1029	117	1
1029	362	1
1029	465	1
1029	871	1
1029	900	6
1029	1277	1
1029	1466	1
1029	1601	1
1029	1654	2
1029	1876	1
1029	5235	2
1029	5572	1
1029	6898	1
1029	6899	1
1029	9130	1
1029	9746	1
1030	362	1
1030	605	1
1030	654	2
1030	900	4
1030	3036	1
1030	10340	1
1030	14562	1
1031	651	1
1031	2903	1
1031	4198	1
1032	64	1
1032	99	1
1032	362	1
1032	465	1
1032	605	1
1032	669	1
1032	720	1
1032	900	3
1032	906	1
1032	1061	2
1032	1224	1
1032	1400	1
1032	1434	1
1032	1692	1
1032	1806	1
1032	1878	1
1032	1968	1
1032	2093	1
1032	2597	1
1032	4603	1
1032	4747	1
1032	5281	1
1032	5759	1
1032	6898	1
1032	6899	1
1032	8479	1
1032	8664	1
1032	11258	1
1032	11762	1
1032	12519	1
1033	224	1
1033	362	1
1033	692	1
1033	900	2
1033	5512	1
1034	1829	1
1034	2970	1
1035	137	5
1035	237	3
1035	247	7
1035	250	1
1035	328	1
1035	582	1
1035	583	1
1035	605	11
1035	633	2
1035	651	1
1035	752	4
1035	871	1
1035	887	2
1035	965	1
1035	1925	1
1035	2136	1
1035	2244	1
1035	2955	1
1035	3377	2
1035	4000	3
1035	4083	2
1035	4093	1
1035	4646	2
1035	5021	1
1035	5281	1
1035	5289	1
1035	6515	1
1035	6526	2
1035	6535	1
1035	7776	1
1035	8131	1
1035	8272	1
1035	9011	1
1035	10489	1
1035	14349	1
1036	74	10
1036	351	1
1036	397	1
1036	583	1
1036	643	1
1036	662	1
1036	887	2
1036	1184	7
1036	1295	1
1036	1911	1
1036	1954	3
1036	2481	1
1036	2955	1
1036	4080	1
1036	4385	1
1036	5032	1
1036	5752	1
1036	6534	1
1036	6594	1
1036	6800	1
1036	6899	1
1036	8891	1
1036	10725	1
1036	11344	1
1036	13128	1
1036	14684	1
1037	93	2
1037	117	1
1037	138	1
1037	176	1
1037	438	1
1037	1100	1
1037	1277	2
1037	1510	1
1037	1608	1
1037	1643	1
1037	1951	1
1037	2337	1
1037	2933	1
1037	3016	1
1037	4174	1
1037	4780	1
1037	5232	1
1037	6050	1
1037	7474	1
1037	8886	1
1037	10174	1
1037	10865	1
1037	11241	1
1037	11508	1
1037	11779	1
1037	12197	1
1037	12207	1
1037	12211	1
1037	12228	1
1037	12256	1
1037	12307	1
1037	12374	1
