userID	movieID	tagID	date_day	date_month	date_year	date_hour	date_minute	date_second
23032	26422	1925	2	12	2006	19	56	18
23032	26578	1925	10	6	2007	19	29	34
23032	27660	465	2	12	2006	19	33	36
23032	27660	1925	2	12	2006	19	33	33
23032	27721	1925	2	12	2006	17	42	3
23032	27721	4485	3	2	2007	10	45	28
23032	27773	1925	5	7	2007	23	6	44
23032	27904	1925	10	6	2007	19	29	1
23032	30816	1925	13	12	2007	21	20	44
23032	31223	1925	2	12	2006	20	9	24
23032	31410	168	27	1	2006	15	50	16
23032	31410	237	3	2	2007	10	14	56
23032	31410	1925	2	12	2006	17	15	3
23032	31658	1925	31	8	2008	22	21	59
23032	31687	465	2	12	2006	20	32	32
23032	31687	1925	2	12	2006	20	1	52
23032	31923	1925	2	12	2006	17	1	38
23032	32031	1925	3	3	2007	17	49	37
23032	32174	1925	4	7	2008	8	38	1
23032	32291	61	2	12	2006	16	58	30
23032	32291	1925	2	12	2006	16	58	27
23032	33162	1925	27	1	2007	19	56	36
23032	34048	1925	12	12	2006	20	29	51
23032	34072	1925	2	12	2006	17	40	20
23032	34155	11764	25	1	2006	19	33	20
23032	34405	1925	2	12	2006	17	36	5
23032	36276	1925	24	12	2007	14	59	32
23032	37733	1925	2	12	2006	16	57	0
23032	38304	499	2	12	2006	20	16	55
23032	38304	1925	2	12	2006	17	10	15
23032	38886	203	2	12	2006	18	57	0
23032	38886	1925	2	12	2006	18	56	57
23032	39183	1925	2	12	2006	17	38	13
23032	39427	502	7	4	2006	17	9	46
23032	39446	42	2	12	2006	19	24	50
23032	40339	1925	13	4	2007	16	56	19
23032	40732	1925	2	12	2006	19	27	2
23032	41285	61	2	12	2006	18	6	52
23032	41285	1925	2	12	2006	18	6	20
23032	44022	1925	6	2	2007	21	22	28
23032	44555	1925	9	3	2007	22	41	37
23032	45210	1925	17	5	2007	21	31	12
23032	45517	1925	12	12	2006	20	29	32
23032	45950	515	30	3	2007	21	36	16
23032	45950	1925	30	3	2007	21	36	13
23032	46967	61	2	12	2006	20	36	46
23032	46967	1925	20	12	2006	17	8	39
23032	47465	1925	17	10	2008	20	47	21
23032	48385	1925	17	10	2008	20	44	56
23032	48394	1925	19	3	2007	15	13	56
23032	48516	1925	26	5	2007	14	5	21
23032	48774	1925	22	8	2008	23	50	41
23032	49530	130	15	4	2007	10	30	3
23032	49530	238	15	4	2007	10	30	3
23032	49530	12445	15	4	2007	10	30	3
23032	49932	1925	19	9	2007	19	45	29
23032	50274	1925	4	7	2008	8	39	48
23032	50912	1925	8	12	2007	15	20	21
23032	51709	1925	20	12	2007	19	28	5
23032	55442	1925	3	1	2009	23	27	29
23032	55901	1925	3	1	2009	23	23	40
23032	59784	1925	3	1	2009	23	27	58
23087	1196	5155	3	2	2007	0	29	28
23087	8225	641	3	2	2007	0	21	31
23087	8225	2642	3	2	2007	0	21	28
23087	31270	93	3	2	2007	20	40	15
23129	3978	10751	6	12	2007	2	47	54
23172	1	752	1	9	2006	14	20	54
23172	1	900	1	9	2006	14	20	42
23172	1	2119	1	9	2006	14	20	38
23172	2	117	13	5	2006	2	43	26
23172	6	3008	2	12	2006	20	18	25
23172	17	1061	21	4	2006	18	49	25
23172	21	678	21	7	2006	4	39	24
23172	32	13	5	5	2006	0	42	46
23172	32	635	5	5	2006	0	42	48
23172	34	1809	5	5	2006	16	24	11
23172	34	1876	31	3	2006	6	23	54
23172	36	172	27	1	2006	8	27	39
23172	36	633	27	1	2006	8	27	43
23172	36	11325	27	1	2006	8	34	42
23172	39	605	13	1	2006	19	7	12
23172	39	730	13	1	2006	19	7	12
23172	39	1450	13	1	2006	19	6	37
23172	47	54	16	4	2006	6	1	58
23172	47	1845	17	3	2008	22	30	38
23172	47	2652	27	11	2006	13	57	42
23172	50	502	9	12	2006	17	54	3
23172	50	727	13	5	2007	2	8	10
23172	50	2187	28	7	2007	23	40	20
23172	50	2557	29	10	2007	3	28	43
23172	50	2603	2	2	2007	5	7	47
23172	50	2612	5	5	2006	0	44	17
23172	50	5035	28	8	2008	21	29	23
23172	50	10914	28	7	2007	23	41	34
23172	55	10738	12	8	2006	9	54	2
23172	81	3008	25	2	2006	5	21	22
23172	95	2611	27	7	2007	6	11	36
23172	95	10725	27	7	2007	6	11	36
23172	95	10975	27	7	2007	6	11	36
23172	95	11403	27	7	2007	6	11	36
23172	95	11518	27	7	2007	6	11	36
23172	97	69	1	5	2008	14	0	42
23172	97	263	1	5	2008	13	53	54
23172	97	1065	1	5	2008	13	54	34
23172	97	1140	1	5	2008	13	53	30
23172	97	1149	1	5	2008	13	52	18
23172	97	1937	1	5	2008	13	54	24
23172	97	4692	1	5	2008	13	54	37
23172	97	8935	1	5	2008	13	54	31
23172	97	10390	1	5	2008	13	53	40
23172	97	10859	1	5	2008	14	0	43
23172	97	11061	1	5	2008	13	53	22
23172	97	11168	1	5	2008	14	0	42
23172	97	11505	1	5	2008	14	0	43
23172	111	225	27	5	2008	19	48	7
23172	111	644	9	5	2008	17	53	12
23172	111	706	10	2	2008	22	17	53
23172	111	2538	3	4	2008	20	12	2
23172	111	7738	17	1	2008	17	27	21
23172	111	8891	15	2	2008	5	46	17
23172	111	10871	2	2	2007	5	45	3
23172	116	633	5	5	2006	0	47	45
23172	116	9343	28	7	2007	22	23	28
23172	116	10934	9	6	2006	15	2	17
23172	116	11244	9	5	2008	17	21	43
23172	116	11286	17	3	2008	22	33	3
23172	132	595	3	2	2008	18	3	2
23172	132	603	17	11	2006	13	42	22
23172	132	1751	23	4	2008	19	32	57
23172	132	11499	25	11	2007	16	17	58
23172	153	125	20	10	2006	7	34	14
23172	153	186	25	2	2006	4	27	53
23172	161	1761	15	9	2006	2	1	33
23172	170	1361	11	8	2006	19	50	45
23172	176	7871	17	2	2006	20	4	37
23172	176	11405	17	2	2006	20	4	37
23172	176	11452	17	2	2006	20	4	37
23172	180	1764	29	7	2006	8	30	36
23172	183	5783	16	6	2006	17	17	33
23172	183	10933	16	6	2006	17	17	33
23172	183	11150	16	6	2006	17	18	47
23172	190	515	22	10	2006	3	36	25
23172	194	510	21	4	2006	18	4	7
23172	194	629	21	4	2006	18	3	30
23172	194	706	21	4	2006	18	4	7
23172	194	10845	24	8	2006	17	21	34
23172	201	1277	13	10	2006	1	24	53
23172	201	5733	13	10	2006	1	24	53
23172	201	6247	13	10	2006	1	24	53
23172	201	10320	13	10	2006	1	26	45
23172	201	11342	13	10	2006	1	24	53
23172	215	1582	23	4	2008	20	6	23
23172	215	2243	22	4	2006	6	13	39
23172	215	4352	15	10	2006	6	18	20
23172	215	5692	9	11	2006	17	31	52
23172	215	7873	22	4	2006	6	8	16
23172	215	11354	19	11	2006	6	59	28
23172	223	78	29	7	2006	8	27	9
23172	223	396	23	4	2008	20	5	30
23172	223	651	29	7	2006	8	27	14
23172	223	1140	29	7	2006	8	29	13
23172	223	1686	29	7	2006	8	29	12
23172	223	1764	29	7	2006	8	27	23
23172	223	8614	29	7	2006	8	29	12
23172	232	2295	17	10	2007	21	3	58
23172	233	554	12	11	2006	0	25	36
23172	233	681	12	11	2006	0	25	36
23172	233	1928	12	11	2006	0	25	35
23172	233	2892	12	11	2006	0	25	36
23172	233	4358	12	11	2006	0	25	36
23172	233	11416	12	11	2006	0	25	36
23172	235	4496	24	9	2007	4	28	42
23172	247	565	22	6	2006	16	32	10
23172	260	145	12	7	2006	8	20	47
23172	260	605	28	8	2008	21	28	0
23172	260	781	25	11	2006	19	28	58
23172	260	1614	28	7	2006	8	29	9
23172	260	1834	29	7	2006	1	4	37
23172	260	1892	8	9	2006	5	38	19
23172	260	2538	9	5	2008	17	48	48
23172	260	8890	23	12	2006	7	37	8
23172	260	10877	25	1	2007	23	25	28
23172	260	11050	13	5	2007	2	2	27
23172	292	5754	15	6	2006	20	25	3
23172	296	504	29	6	2006	20	34	54
23172	309	2664	9	6	2006	14	58	3
23172	318	172	12	7	2006	8	21	37
23172	318	458	28	7	2007	23	43	29
23172	318	692	28	8	2008	21	29	8
23172	318	721	28	7	2006	8	30	8
23172	318	1504	2	2	2007	5	8	31
23172	318	1874	29	7	2006	1	6	34
23172	318	4413	26	2	2008	21	22	11
23172	318	5145	8	1	2008	1	34	51
23172	318	6440	29	10	2007	3	29	15
23172	318	11116	8	9	2006	5	43	13
23172	318	11191	28	7	2007	23	43	9
23172	318	11368	18	6	2008	20	19	34
23172	328	93	21	4	2007	23	49	50
23172	329	2950	25	5	2006	18	24	11
23172	329	6238	25	5	2006	18	24	5
23172	329	10196	25	5	2006	18	24	8
23172	334	706	22	9	2006	1	2	56
23172	334	6382	22	9	2006	1	2	56
23172	338	8970	21	5	2007	6	16	16
23172	339	10278	4	3	2008	14	38	49
23172	344	1932	2	11	2006	5	20	19
23172	348	244	16	10	2007	20	37	3
23172	348	706	16	10	2007	20	37	3
23172	348	1135	16	10	2007	20	37	3
23172	348	2479	16	10	2007	20	37	3
23172	348	2939	16	10	2007	20	37	2
23172	348	6501	16	10	2007	20	37	2
23172	348	6507	16	10	2007	20	37	2
23172	348	6540	16	10	2007	20	37	3
23172	348	10861	16	10	2007	20	37	3
23172	348	10990	16	10	2007	20	37	3
23172	348	11095	16	10	2007	20	37	2
23172	348	11099	16	10	2007	20	37	3
23172	348	11434	16	10	2007	20	37	3
23172	350	1653	15	6	2006	20	25	44
23172	350	2978	27	1	2006	19	2	23
23172	353	42	20	1	2007	7	21	14
23172	353	644	23	6	2006	16	33	55
23172	363	1412	29	10	2007	3	39	59
23172	363	4862	17	2	2006	20	23	32
23172	364	900	8	12	2006	3	29	29
23172	373	1704	25	8	2006	21	37	48
23172	373	8260	25	8	2006	21	39	37
23172	377	222	21	7	2006	17	47	15
23172	377	468	26	11	2006	17	29	43
23172	380	11372	29	5	2008	19	48	29
23172	381	11249	17	2	2007	0	20	58
23172	405	125	28	7	2006	8	48	24
23172	405	2912	28	7	2006	8	48	17
23172	410	396	23	4	2008	19	56	43
23172	434	4092	16	4	2006	7	49	48
23172	472	34	3	3	2006	19	48	2
23172	472	678	3	3	2006	19	48	2
23172	472	4489	3	3	2006	19	48	2
23172	496	621	28	8	2008	22	19	8
23172	496	706	8	12	2006	3	44	49
23172	496	6635	29	4	2007	8	26	40
23172	502	686	31	8	2006	20	10	29
23172	502	910	15	9	2006	0	59	8
23172	502	3008	2	6	2006	20	27	36
23172	502	3022	31	8	2006	20	10	29
23172	502	4660	31	8	2006	20	10	29
23172	502	10333	31	8	2006	20	10	29
23172	502	10838	15	9	2006	0	59	8
23172	502	11158	20	10	2006	7	39	7
23172	502	11198	31	8	2006	20	10	29
23172	502	11406	31	8	2006	20	10	29
23172	502	11491	31	8	2006	20	10	29
23172	502	11506	31	8	2006	20	10	29
23172	509	213	17	8	2006	18	16	1
23172	509	244	17	8	2006	18	16	20
23172	509	565	17	8	2006	18	16	50
23172	509	1610	17	8	2006	18	16	17
23172	509	2153	17	8	2006	18	16	7
23172	509	2512	17	8	2006	18	16	11
23172	509	4251	17	8	2006	18	20	36
23172	527	169	2	2	2007	5	10	17
23172	527	237	2	3	2006	23	1	59
23172	527	247	18	6	2008	20	21	56
23172	527	250	8	9	2006	5	43	58
23172	527	499	2	2	2007	5	10	54
23172	527	633	5	5	2006	0	45	42
23172	527	761	18	6	2008	20	21	59
23172	527	1065	8	1	2008	1	35	16
23172	527	4083	10	2	2008	18	11	25
23172	527	5281	29	7	2006	1	6	48
23172	527	6501	15	9	2006	2	3	50
23172	527	7415	29	10	2007	3	30	2
23172	527	10344	3	4	2008	20	31	28
23172	527	10955	18	1	2007	15	18	43
23172	532	9044	20	2	2008	5	57	46
23172	535	11249	14	10	2006	4	56	39
23172	539	10235	4	3	2008	14	38	37
23172	551	42	16	4	2006	7	28	53
23172	551	497	16	4	2006	7	28	45
23172	551	505	16	4	2006	7	28	57
23172	551	7862	7	10	2007	22	22	11
23172	556	689	26	6	2006	21	18	33
23172	556	11268	2	2	2007	5	32	12
23172	565	90	13	1	2006	18	59	18
23172	565	2538	29	8	2008	14	26	26
23172	565	11381	13	1	2006	18	59	18
23172	567	1316	8	7	2008	19	3	2
23172	567	2196	5	6	2007	7	8	13
23172	581	5786	9	5	2008	17	11	45
23172	585	11249	7	4	2007	6	56	1
23172	587	80	29	6	2006	20	55	37
23172	587	244	15	6	2006	20	47	25
23172	587	892	3	3	2006	23	32	31
23172	587	10146	18	1	2007	15	2	36
23172	593	54	18	1	2007	15	32	51
23172	593	57	19	1	2006	22	0	59
23172	593	11098	19	1	2006	22	0	59
23172	594	781	8	12	2006	3	6	36
23172	594	900	15	7	2006	14	48	54
23172	594	1434	8	9	2006	5	52	47
23172	595	605	13	1	2006	19	9	11
23172	595	900	13	1	2006	19	9	9
23172	595	1502	8	12	2006	3	33	12
23172	596	900	15	7	2006	14	49	20
23172	596	1600	8	12	2006	3	9	15
23172	596	1786	8	9	2006	5	52	36
23172	597	678	27	10	2006	2	11	37
23172	597	1222	3	3	2006	23	32	18
23172	597	1675	15	6	2006	20	45	46
23172	597	2305	18	1	2007	15	1	51
23172	597	5868	29	6	2006	20	55	20
23172	608	536	16	6	2006	16	24	17
23172	608	605	9	3	2006	23	35	30
23172	655	11311	12	7	2007	22	35	33
23172	661	1061	4	2	2006	7	16	13
23172	661	5109	4	2	2006	7	16	13
23172	661	11470	4	2	2006	7	16	13
23172	665	237	2	11	2006	22	14	47
23172	665	5993	25	11	2006	18	25	31
23172	668	1224	18	6	2008	17	49	27
23172	668	9382	18	6	2008	17	47	26
23172	668	10844	18	6	2008	17	47	57
23172	668	10927	18	6	2008	17	47	26
23172	668	11058	18	6	2008	17	47	26
23172	668	11243	18	6	2008	17	47	26
23172	668	11273	3	4	2008	20	6	28
23172	668	11414	18	6	2008	17	50	5
23172	668	11447	18	6	2008	17	47	26
23172	685	554	4	3	2008	14	43	9
23172	685	692	9	5	2008	17	44	2
23172	685	1579	5	5	2007	16	35	1
23172	685	1888	16	3	2007	23	25	8
23172	685	11314	4	6	2007	14	35	0
23172	745	7	24	9	2007	5	25	45
23172	745	114	7	4	2006	19	24	44
23172	745	155	30	5	2006	9	15	41
23172	745	538	24	8	2006	17	16	33
23172	745	1796	18	1	2008	2	8	56
23172	745	10326	2	6	2006	19	26	37
23172	745	10845	24	8	2006	17	15	57
23172	745	11029	10	7	2006	7	17	18
23172	745	11072	15	7	2006	15	7	18
23172	745	11388	16	6	2006	16	14	3
23172	750	605	7	4	2006	1	47	29
23172	750	5214	7	4	2006	1	47	32
23172	751	64	16	4	2006	8	37	1
23172	751	4092	16	4	2006	8	37	1
23172	762	1832	1	12	2006	5	6	17
23172	778	69	10	12	2007	20	10	48
23172	778	161	10	12	2007	19	52	39
23172	778	351	10	12	2007	19	51	52
23172	778	429	10	12	2007	20	59	40
23172	778	625	10	12	2007	19	46	19
23172	778	729	10	12	2007	20	59	40
23172	778	1061	10	12	2007	19	46	11
23172	778	1630	10	12	2007	20	59	40
23172	778	1915	10	12	2007	20	10	45
23172	778	2636	10	12	2007	19	51	55
23172	778	2901	10	12	2007	20	59	40
23172	778	4271	10	12	2007	20	10	53
23172	778	4297	10	12	2007	20	59	40
23172	778	5301	10	12	2007	19	52	32
23172	778	6510	10	12	2007	21	4	37
23172	778	6603	10	12	2007	19	52	59
23172	778	8303	10	12	2007	19	52	17
23172	778	11015	10	12	2007	20	59	40
23172	778	11147	10	12	2007	19	46	37
23172	778	11230	10	12	2007	20	59	40
23172	778	11394	10	12	2007	21	49	15
23172	780	74	17	2	2006	19	46	20
23172	780	167	17	2	2006	19	46	25
23172	780	238	17	2	2006	19	46	16
23172	780	635	24	8	2006	20	1	43
23172	780	1259	15	6	2006	20	48	36
23172	780	4072	26	11	2006	17	30	36
23172	780	5209	21	7	2006	17	47	33
23172	780	7071	30	1	2008	0	55	11
23172	780	8453	17	2	2006	19	46	29
23172	780	11052	17	2	2006	19	47	26
23172	780	11089	28	9	2007	22	56	2
23172	780	11428	17	2	2006	19	47	26
23172	800	67	23	6	2006	15	59	32
23172	804	7816	5	6	2007	7	10	34
23172	853	328	10	2	2007	0	23	41
23172	853	891	10	2	2007	0	24	35
23172	853	996	10	2	2007	0	23	41
23172	853	1928	10	2	2007	0	23	41
23172	853	4594	10	2	2007	0	23	41
23172	853	11392	10	2	2007	0	23	41
23172	858	214	8	12	2006	4	4	31
23172	858	219	29	7	2006	1	7	28
23172	858	247	29	6	2006	20	50	6
23172	858	367	10	12	2007	23	42	31
23172	858	630	7	1	2007	7	32	10
23172	858	706	9	12	2006	18	0	5
23172	858	752	28	7	2006	8	30	48
23172	858	1061	12	7	2006	8	22	33
23172	858	1382	28	8	2008	21	30	50
23172	858	1974	3	4	2008	20	10	11
23172	858	2144	13	5	2007	2	9	45
23172	858	2906	15	10	2006	6	10	43
23172	858	2990	27	5	2008	19	45	27
23172	858	4083	8	12	2006	4	4	31
23172	858	6518	10	2	2008	22	15	29
23172	858	10830	28	7	2007	23	59	50
23172	858	10960	2	2	2007	5	15	30
23172	858	11399	23	12	2006	7	41	18
23172	904	662	28	8	2008	23	37	45
23172	904	1832	24	8	2006	18	49	28
23172	904	4083	8	12	2006	4	6	35
23172	904	4121	28	8	2006	22	20	18
23172	904	4989	7	1	2007	7	24	34
23172	904	8455	27	10	2006	2	8	57
23172	905	213	21	5	2007	6	7	7
23172	905	247	21	5	2007	6	7	7
23172	907	203	29	3	2007	22	51	55
23172	908	605	23	6	2006	16	4	2
23172	908	662	28	8	2008	23	37	59
23172	908	7873	8	9	2006	6	51	34
23172	908	10311	24	8	2006	18	49	47
23172	912	237	1	5	2008	15	23	53
23172	912	247	17	10	2007	4	51	43
23172	912	605	27	10	2006	2	7	48
23172	912	781	13	5	2007	1	21	9
23172	914	219	8	9	2006	6	48	18
23172	914	247	8	9	2006	6	48	13
23172	914	752	8	9	2006	6	47	43
23172	914	761	8	9	2006	6	48	22
23172	914	4083	8	12	2006	5	48	50
23172	914	4626	8	9	2006	6	49	42
23172	914	9738	15	6	2007	23	16	46
23172	914	10167	8	9	2006	6	47	47
23172	919	1513	8	9	2006	6	50	38
23172	919	4083	15	6	2007	23	24	44
23172	921	2196	11	3	2006	2	44	55
23172	922	34	8	10	2007	3	23	55
23172	922	506	24	8	2006	18	47	46
23172	922	605	8	12	2006	4	12	2
23172	922	678	13	1	2006	19	2	45
23172	922	729	16	6	2006	16	26	10
23172	922	781	8	9	2006	5	46	30
23172	922	883	7	1	2007	7	26	28
23172	922	4083	8	12	2006	4	12	2
23172	922	4282	16	8	2007	0	35	9
23172	922	6500	8	9	2006	5	47	27
23172	922	6508	24	8	2006	18	48	49
23172	922	6514	5	5	2006	16	27	40
23172	922	6518	17	10	2007	6	54	2
23172	922	6536	15	2	2007	18	43	48
23172	922	7459	1	4	2007	14	51	6
23172	922	8935	16	2	2007	23	27	18
23172	922	10350	17	11	2006	13	57	47
23172	922	11128	16	8	2007	0	35	5
23172	922	11238	22	10	2006	3	34	16
23172	922	11448	16	5	2008	20	10	53
23172	926	10973	27	11	2006	7	39	11
23172	928	1123	8	12	2006	3	57	0
23172	928	10891	1	9	2006	15	45	3
23172	930	6501	8	9	2006	6	52	37
23172	930	11011	24	8	2006	18	50	24
23172	933	11308	22	4	2006	6	45	26
23172	940	6	24	8	2006	17	10	6
23172	940	2032	24	8	2006	17	10	6
23172	940	7745	24	8	2006	17	7	44
23172	940	8890	24	8	2006	17	7	47
23172	940	10939	24	8	2006	17	10	6
23172	940	11045	24	8	2006	17	10	6
23172	940	11520	24	8	2006	17	10	6
23172	940	11527	24	8	2006	17	10	6
23172	947	1798	12	7	2007	22	20	40
23172	950	1588	23	3	2007	1	26	1
23172	965	4674	23	6	2007	13	39	24
23172	982	1421	13	1	2006	19	0	45
23172	1022	900	15	7	2006	14	45	48
23172	1022	1434	8	9	2006	5	52	59
23172	1025	900	15	7	2006	14	53	32
23172	1027	211	3	3	2007	5	15	50
23172	1028	213	15	2	2008	6	19	51
23172	1028	900	8	9	2006	6	50	24
23172	1029	900	15	7	2006	14	49	44
23172	1029	1876	8	9	2006	5	52	21
23172	1029	11320	8	12	2006	3	9	51
23172	1030	654	20	3	2006	4	35	28
23172	1030	900	20	3	2006	4	35	28
23172	1030	10340	20	7	2006	22	45	59
23172	1032	64	18	1	2007	14	54	53
23172	1032	900	18	1	2007	14	53	0
23172	1032	1061	18	1	2007	14	53	3
23172	1032	1878	18	1	2007	14	54	33
23172	1032	1968	18	1	2007	14	54	33
23172	1032	8479	18	1	2007	14	54	33
23172	1032	10949	18	1	2007	14	53	9
23172	1032	11258	18	1	2007	14	54	33
23172	1035	605	8	9	2006	6	50	10
23172	1035	4083	15	2	2008	6	18	52
23172	1036	1954	9	12	2006	17	50	40
23172	1036	10929	19	12	2006	1	3	34
23172	1037	93	9	5	2008	17	29	53
23172	1073	9322	29	5	2008	19	42	20
23172	1073	11220	29	5	2008	19	42	20
23172	1080	885	2	6	2006	19	23	56
23172	1089	161	29	6	2006	20	35	6
23172	1089	396	9	3	2006	23	39	27
23172	1090	177	22	6	2006	13	43	35
23172	1090	240	22	6	2006	13	43	38
23172	1090	247	22	6	2006	13	43	42
23172	1090	8457	22	6	2006	13	45	24
23172	1092	220	27	10	2006	2	10	56
23172	1092	603	29	6	2006	20	54	48
23172	1092	2153	15	6	2006	20	45	28
23172	1093	69	29	4	2006	15	50	47
23172	1093	328	29	4	2006	15	50	53
23172	1093	887	29	4	2006	15	48	25
23172	1093	8457	29	4	2006	15	50	51
23172	1100	887	13	10	2006	1	32	0
23172	1101	191	30	1	2008	0	54	25
23172	1104	6121	29	7	2006	1	14	57
23172	1111	117	25	11	2006	19	23	45
23172	1111	5276	20	1	2007	7	56	4
23172	1123	8048	23	4	2008	19	45	49
23172	1123	10970	18	6	2008	17	42	2
23172	1123	11074	23	9	2006	4	54	37
23172	1123	11194	15	7	2006	15	3	15
23172	1123	11285	18	6	2008	17	42	2
23172	1123	11458	8	9	2006	8	2	22
23172	1126	536	28	12	2006	22	6	40
23172	1126	2177	28	12	2006	22	6	40
23172	1127	4793	7	7	2006	20	25	6
23172	1131	2541	23	12	2006	7	48	15
23172	1131	10936	15	2	2007	18	50	11
23172	1133	11174	16	2	2007	23	19	38
23172	1147	3	23	3	2007	1	14	49
23172	1148	12	10	7	2006	7	18	43
23172	1148	114	7	4	2006	23	13	45
23172	1148	155	30	5	2006	9	16	13
23172	1148	1736	2	6	2006	19	26	55
23172	1148	11029	16	6	2006	16	14	40
23172	1148	11072	15	7	2006	15	8	28
23172	1148	11341	24	8	2006	17	17	28
23172	1148	11359	15	7	2006	15	8	28
23172	1171	4612	3	2	2008	6	35	43
23172	1172	199	7	9	2006	22	58	13
23172	1172	207	7	9	2006	22	58	13
23172	1172	4365	23	6	2007	13	44	40
23172	1172	5673	7	9	2006	22	58	13
23172	1172	5780	7	9	2006	22	58	13
23172	1172	10898	7	9	2006	22	58	13
23172	1172	11206	7	9	2006	22	58	13
23172	1172	11515	7	9	2006	22	58	13
23172	1178	10891	21	3	2008	20	46	22
23172	1183	244	27	7	2007	16	39	33
23172	1188	4594	1	8	2006	17	37	46
23172	1188	7089	1	8	2006	17	37	12
23172	1188	9064	1	8	2006	17	37	31
23172	1191	154	23	2	2007	14	8	44
23172	1191	706	23	2	2007	14	8	44
23172	1191	883	23	2	2007	14	8	44
23172	1191	891	23	2	2007	14	8	44
23172	1191	2139	23	2	2007	13	42	18
23172	1191	2892	23	2	2007	14	8	44
23172	1191	4087	23	2	2007	14	8	44
23172	1191	4309	23	2	2007	14	8	44
23172	1191	5536	23	2	2007	14	8	44
23172	1191	5627	23	2	2007	14	8	43
23172	1191	6889	23	2	2007	14	8	44
23172	1191	9044	20	2	2008	5	57	16
23172	1191	10738	23	2	2007	14	8	44
23172	1191	10837	23	2	2007	13	55	21
23172	1191	10890	23	2	2007	14	8	44
23172	1191	11059	23	2	2007	14	8	43
23172	1193	156	29	6	2006	20	49	45
23172	1193	247	19	11	2006	6	54	41
23172	1193	605	28	8	2008	23	37	4
23172	1193	1061	18	1	2007	15	33	22
23172	1193	2541	13	3	2007	15	32	40
23172	1193	4282	15	6	2007	23	21	41
23172	1196	145	12	7	2006	8	20	21
23172	1196	605	28	8	2008	21	28	13
23172	1196	1614	28	7	2006	8	29	21
23172	1196	1783	13	5	2007	2	3	15
23172	1196	1961	25	11	2006	19	28	36
23172	1196	2071	29	7	2006	1	4	22
23172	1196	2906	8	9	2006	5	37	55
23172	1196	7459	25	1	2007	23	26	11
23172	1196	8890	23	12	2006	7	36	43
23172	1196	10851	18	1	2007	15	10	37
23172	1198	118	28	7	2006	8	29	58
23172	1198	250	8	9	2006	5	39	25
23172	1198	1585	29	7	2006	1	6	13
23172	1198	2538	28	8	2008	21	27	35
23172	1198	5282	25	11	2006	19	29	48
23172	1198	6522	25	1	2007	23	23	59
23172	1198	11276	23	12	2006	7	39	29
23172	1198	11344	28	8	2008	21	27	28
23172	1203	452	7	1	2007	7	23	48
23172	1203	605	7	1	2007	7	23	53
23172	1203	606	7	1	2007	7	24	0
23172	1203	3008	1	9	2006	15	37	56
23172	1203	4707	28	8	2008	23	37	23
23172	1203	8155	18	1	2007	15	19	27
23172	1203	11346	17	3	2008	3	33	15
23172	1204	247	1	12	2006	5	10	10
23172	1210	125	25	11	2006	19	29	14
23172	1210	145	12	7	2006	8	21	0
23172	1210	605	28	8	2008	21	28	25
23172	1210	1060	9	12	2006	17	51	43
23172	1210	1614	29	7	2006	1	5	22
23172	1210	1834	8	9	2006	5	38	38
23172	1210	1892	28	7	2006	8	29	38
23172	1210	1914	13	5	2007	2	3	42
23172	1210	8890	23	12	2006	7	37	46
23172	1212	2538	1	4	2007	14	56	14
23172	1212	4083	15	2	2007	18	45	29
23172	1212	4674	23	6	2007	13	39	0
23172	1213	102	29	1	2007	15	48	53
23172	1213	161	15	2	2008	5	45	29
23172	1213	214	8	12	2006	4	15	22
23172	1213	630	7	1	2007	7	32	47
23172	1213	1224	28	8	2008	21	33	7
23172	1213	1504	9	12	2006	18	0	46
23172	1213	2960	23	4	2008	20	8	49
23172	1213	4083	8	12	2006	4	15	22
23172	1213	7726	3	4	2008	20	10	59
23172	1213	7782	23	6	2007	13	46	17
23172	1213	8891	29	10	2007	3	34	48
23172	1213	10390	10	2	2008	22	17	16
23172	1213	10966	11	12	2007	1	42	43
23172	1213	11118	29	7	2007	0	2	23
23172	1213	11337	28	8	2008	21	33	7
23172	1213	11463	27	5	2008	19	47	29
23172	1218	1974	29	6	2006	20	39	4
23172	1219	54	22	2	2007	22	44	31
23172	1221	125	5	5	2006	0	46	53
23172	1221	137	11	12	2007	1	42	1
23172	1221	214	12	7	2006	8	24	18
23172	1221	247	28	7	2006	8	31	55
23172	1221	253	28	8	2008	21	31	56
23172	1221	351	29	10	2007	3	33	23
23172	1221	605	2	3	2006	23	2	35
23172	1221	630	21	5	2007	5	16	19
23172	1221	706	15	9	2006	2	4	27
23172	1221	752	23	12	2006	7	41	39
23172	1221	1974	3	4	2008	20	10	37
23172	1221	2960	15	10	2006	6	8	58
23172	1221	4083	2	2	2007	5	17	43
23172	1221	4212	27	5	2008	19	46	57
23172	1221	6190	24	8	2006	18	44	34
23172	1221	6518	10	2	2008	22	16	5
23172	1221	11275	29	7	2007	0	1	4
23172	1223	114	7	4	2006	23	14	14
23172	1223	155	15	7	2006	15	8	49
23172	1223	791	1	9	2006	14	31	57
23172	1223	1727	30	5	2006	9	16	28
23172	1223	4794	2	6	2006	19	27	14
23172	1223	11005	10	7	2006	7	19	1
23172	1223	11023	16	6	2006	16	15	29
23172	1223	11029	23	6	2006	16	0	52
23172	1223	11157	7	7	2006	18	52	53
23172	1226	10891	2	12	2006	20	56	31
23172	1228	3	9	12	2006	18	1	12
