movieID	country
2652	UK
2653	USA
2654	USA
2655	UK
2656	USA
2657	UK
2659	USA
2660	USA
2661	USA
2662	USA
2663	USA
2664	USA
2665	USA
2666	USA
2667	USA
2668	USA
2669	USA
2670	USA
2671	UK
2672	Germany
2673	Greece
2674	USA
2675	Spain
2676	USA
2677	Germany
2678	USA
2679	USA
2681	USA
2682	USA
2683	USA
2685	Belgium
2686	Canada
2687	USA
2688	Germany
2689	USA
2690	UK
2691	Italy
2692	Germany
2693	USA
2694	USA
2695	USA
2696	France
2697	UK
2699	USA
2700	USA
2701	USA
2702	USA
2703	USA
2704	France
2705	France
2706	USA
2707	USA
2708	France
2709	USA
2710	USA
2711	UK
2712	UK
2713	USA
2714	USA
2715	USA
2716	USA
2717	USA
2718	USA
2719	USA
2720	USA
2721	USA
2722	USA
2723	USA
2724	USA
2725	USA
2726	USA
2727	USA
2728	USA
2729	UK
2730	UK
2731	France
2732	France
2733	USA
2734	USA
2735	USA
2736	USA
2737	USA
2738	USA
2739	USA
2741	USA
2742	France
2743	USA
2744	UK
2745	UK
2746	USA
2747	USA
2748	USA
2749	USA
2750	USA
2751	USA
2752	USA
2753	USA
2754	USA
2755	USA
2756	USA
2757	USA
2758	UK
2759	France
2761	USA
2762	USA
2763	USA
2764	USA
2765	UK
2766	USA
2767	Spain
2768	UK
2769	USA
2770	USA
2771	USA
2772	USA
2773	France
2774	Canada
2775	Germany
2776	Italy
2777	USA
2778	USA
2779	USA
2780	USA
2781	USA
2782	USA
2783	UK
2784	USA
2785	USA
2786	USA
2787	USA
2788	UK
2789	USA
2790	USA
2791	USA
2792	USA
2793	UK
2794	USA
2795	USA
2796	USA
2797	USA
2798	USA
2799	USA
2800	Japan
2801	USA
2802	USA
2803	USA
2804	USA
2805	UK
2806	USA
2807	USA
2808	USA
2809	USA
2810	Japan
2811	USA
2812	USA
2813	USA
2814	USA
2815	USA
2816	Canada
2817	UK
2818	Canada
2819	USA
2820	UK
2821	USA
2822	USA
2823	Germany
2824	USA
2825	USA
2826	USA
2827	USA
2829	USA
2830	Federal Republic of Yugoslavia
2831	USA
2832	France
2833	France
2834	UK
2835	USA
2836	USA
2837	UK
2839	France
2840	USA
2841	USA
2842	USA
2843	France
2844	USA
2845	France
2846	Japan
2847	USA
2848	USA
2849	USA
2850	USA
2851	UK
2852	USA
2853	USA
2854	USA
2855	
2856	USA
2857	UK
2858	USA
2859	USA
2860	USA
2861	USA
2862	Italy
2863	UK
2864	USA
2865	UK
2866	USA
2867	USA
2868	USA
2869	France
2870	USA
2871	USA
2872	USA
2873	USA
2874	USA
2875	France
2876	Ireland
2877	UK
2878	USA
2879	Hong Kong
2880	Yugoslavia
2881	Germany
2882	France
2883	USA
2884	Canada
2885	USA
2886	USA
2887	Germany
2888	Canada
2889	Canada
2890	USA
2891	USA
2892	USA
2893	UK
2894	France
2895	USA
2896	USA
2897	Italy
2898	USA
2899	USA
2900	USA
2901	USA
2902	USA
2903	USA
2904	USA
2905	Japan
2906	USA
2907	USA
2908	USA
2910	France
2911	Spain
2912	USA
2913	USA
2914	USA
2915	USA
2916	USA
2917	USA
2918	USA
2919	Australia
2920	France
2921	USA
2922	USA
2923	USA
2924	Hong Kong
2925	Italy
2926	USA
2927	UK
2928	USA
2929	France
2930	USA
2931	UK
2932	USA
2933	France
2934	Spain
2935	USA
2936	USA
2937	USA
2938	Argentina
2939	USA
2940	USA
2941	USA
2942	USA
2943	France
2944	UK
2945	USA
2946	UK
2947	UK
2948	UK
2949	UK
2950	USA
2951	Italy
2952	USA
2953	USA
2954	USA
2955	USA
2956	USA
2958	USA
2959	USA
2960	Canada
2961	USA
2962	USA
2963	USA
2964	USA
2965	USA
2966	France
2967	USA
2968	UK
2969	France
2970	Peru
2971	USA
2972	China
2973	USA
2974	USA
2975	UK
2976	USA
2977	USA
2978	Australia
2979	USA
2981	UK
2982	USA
2983	UK
2984	USA
2985	USA
2986	USA
2987	USA
2988	USA
2989	UK
2990	UK
2991	UK
2992	UK
2993	UK
2994	USA
2995	USA
2996	USA
2997	USA
2998	USA
2999	USA
3000	Japan
3001	USA
3002	UK
3003	France
3004	USA
3005	USA
3006	USA
3007	USA
3008	Canada
3010	France
3011	USA
3012	USA
3013	USA
3014	USA
3015	USA
3016	USA
3017	USA
3018	USA
3019	USA
3020	France
3021	USA
3022	USA
3024	USA
3025	USA
3026	USA
3027	USA
3028	Italy
3029	USA
3030	Japan
3031	USA
3032	USA
3033	USA
3034	USA
3035	USA
3036	Canada
3037	USA
3038	USA
3039	USA
3040	Canada
3041	USA
3042	Canada
3043	USA
3044	USA
3045	UK
3046	USA
3047	UK
3048	USA
3049	UK
3050	USA
3051	USA
3052	USA
3053	France
3054	USA
3055	Canada
3056	USA
3057	USA
3058	USA
3060	Ireland
3061	USA
3062	USA
3063	USA
3064	USA
3065	USA
3066	USA
3067	Spain
3068	USA
3069	USA
3070	USA
3071	USA
3072	USA
3073	USA
3074	USA
3075	UK
3076	USA
3077	UK
3078	USA
3079	UK
3081	USA
3082	UK
3083	Spain
3085	France
3086	USA
3087	USA
3088	USA
3089	Italy
3090	USA
3091	Japan
3092	Japan
3093	USA
3094	UK
3095	USA
3096	USA
3097	USA
3098	USA
3099	USA
3100	USA
3101	USA
3102	USA
3103	USA
3104	USA
3105	USA
3106	USA
3107	USA
3108	USA
3109	USA
3110	USA
3111	USA
3112	USA
3113	USA
3114	USA
3115	UK
3116	USA
3117	USA
3118	USA
3119	Italy
3120	USA
3121	USA
3122	USA
3124	USA
3125	UK
3126	UK
3127	USA
3128	USA
3129	USA
3130	USA
3131	USA
3132	USA
3133	USA
3134	France
3135	USA
3136	USA
3137	Switzerland
3138	USA
3139	USA
3140	USA
3141	USA
3142	USA
3143	USA
3144	USA
3145	USA
3146	USA
3147	USA
3148	USA
3149	Germany
3150	USA
3151	USA
3152	USA
3153	USA
3154	USA
3155	USA
3156	USA
3157	USA
3158	China
3159	USA
3160	USA
3161	UK
3162	UK
3163	UK
3165	Japan
3166	USA
3167	USA
3168	USA
3169	UK
3171	UK
3172	Italy
3173	USA
3174	UK
3175	USA
3176	USA
3177	USA
3178	USA
3179	USA
3180	USA
3181	Italy
3182	UK
3183	USA
3184	USA
3185	USA
3186	Germany
3188	USA
3189	USA
3190	USA
3191	Spain
3192	India
3193	New Zealand
3194	USA
3195	USA
3196	USA
3197	USA
3198	USA
3199	USA
3200	USA
3201	USA
3202	West Germany
3203	Australia
3204	UK
3205	Italy
3206	USA
3207	USA
3208	USA
3209	USA
3210	USA
3211	Australia
3213	USA
3214	USA
3215	UK
3216	West Germany
3217	USA
3218	USA
3219	USA
3220	USA
3221	UK
3222	South Africa
3223	UK
3224	Japan
3225	USA
3226	USA
3230	UK
3231	USA
3232	USA
3235	USA
3237	Sweden
3238	Canada
3239	USA
3240	UK
3241	Bhutan
3242	Mexico
3243	USA
3244	USA
3245	Soviet Union
3246	USA
3247	USA
3248	USA
3249	USA
3250	USA
3251	USA
3252	USA
3253	USA
3254	USA
3255	USA
3256	USA
3257	USA
3258	USA
3259	USA
3260	UK
3261	USA
3262	France
3263	USA
3264	USA
3265	Hong Kong
3266	Belgium
3267	Mexico
3268	USA
3269	USA
3270	USA
3271	USA
3272	USA
3273	USA
3274	USA
3275	Canada
3276	USA
3278	USA
3280	USA
3281	USA
3282	UK
3283	USA
3284	USA
3285	USA
3286	USA
3287	USA
3289	China
3292	USA
3293	USA
3294	USA
3295	UK
3296	UK
3298	USA
3300	USA
3301	USA
3302	UK
3303	USA
3304	USA
3305	USA
3306	UK
3307	USA
3308	USA
3309	USA
3310	USA
3311	USA
3313	USA
3314	USA
3315	UK
3316	USA
3317	UK
3318	France
3319	USA
3320	Denmark
3322	USA
3323	USA
3324	USA
3325	USA
3326	USA
3327	USA
3328	France
3329	Australia
3330	USA
3331	USA
3332	USA
3333	USA
3334	USA
3335	USA
3336	UK
3337	UK
3338	USA
3339	UK
3340	USA
3341	USA
3342	USA
3343	France
3344	USA
3345	USA
3347	USA
3348	USA
3349	USA
3350	USA
3351	USA
3352	USA
3353	UK
3354	USA
3355	Spain
3357	France
3358	USA
3359	USA
3360	UK
3361	USA
3362	USA
3363	USA
3364	USA
3365	USA
3367	USA
3368	USA
3369	France
3370	USA
3371	USA
3372	USA
3373	USA
3374	USA
3375	USA
3376	France
3377	USA
3378	France
3379	USA
3380	USA
3384	USA
3385	USA
3386	USA
3387	USA
3388	USA
3389	USA
3390	UK
3391	USA
3392	USA
3393	USA
3394	USA
3395	USA
3396	UK
3397	UK
3398	USA
3399	USA
3400	USA
3401	USA
3402	UK
3403	UK
3404	USA
3405	UK
3406	UK
3407	France
3408	USA
3409	USA
3410	Australia
3412	France
3413	USA
3414	USA
3415	Soviet Union
3417	USA
3418	USA
3419	USA
3420	USA
3421	USA
3422	USA
3423	USA
3424	USA
3425	USA
3426	USA
3427	USA
3428	USA
3429	UK
3430	USA
3431	USA
3432	USA
3433	USA
3434	USA
3435	USA
3436	USA
3437	USA
3438	USA
3439	USA
3440	USA
3441	USA
3442	USA
3443	USA
3444	USA
3445	USA
3446	UK
3447	USA
3448	USA
3449	USA
3450	USA
3451	USA
3452	USA
3453	USA
3454	USA
3455	USA
3456	Iran
3457	USA
3458	USA
3459	UK
3461	USA
3462	USA
3463	UK
3464	Japan
3465	USA
3466	USA
3467	USA
3468	USA
3469	USA
3470	Soviet Union
3471	USA
3472	UK
3473	France
3474	USA
3475	USA
3476	USA
3477	USA
3478	USA
3479	USA
3480	USA
3481	UK
3483	USA
3484	USA
3485	Italy
3486	UK
3487	USA
3489	USA
3490	UK
3491	USA
3492	USA
3494	USA
3495	USA
3496	UK
3497	USA
3498	UK
3499	USA
3500	USA
3501	USA
3502	Spain
3503	Soviet Union
3504	USA
3505	USA
3506	USA
3507	USA
3508	USA
3509	USA
3510	USA
3511	USA
3512	USA
3513	USA
3514	USA
3515	USA
3516	USA
3518	France
3519	UK
3520	USA
3521	USA
3522	Italy
3523	UK
3524	USA
3525	USA
3526	USA
3527	USA
3528	USA
3529	USA
3530	France
3531	USA
3533	Japan
3534	UK
3535	USA
3536	USA
3537	Germany
3538	UK
3539	UK
3540	USA
3541	Jamaica
3542	USA
3543	USA
3544	USA
3545	USA
3546	USA
3547	UK
3548	USA
3549	USA
3550	UK
3551	USA
3552	USA
3553	USA
3554	USA
3555	France
3556	USA
3557	USA
3559	USA
3560	Japan
3562	USA
3563	Germany
3564	USA
3565	USA
3566	USA
3567	Brazil
3568	USA
3569	Denmark
3570	France
3571	USA
3572	USA
3573	USA
3574	USA
3575	USA
3576	France
3577	USA
3578	USA
3580	UK
3581	UK
3583	France
3584	France
3585	USA
3586	USA
3587	USA
3588	USA
3589	West Germany
3590	USA
3591	USA
3592	France
3593	USA
3594	USA
3595	USA
3596	USA
3597	USA
3598	UK
3599	USA
3600	USA
3601	USA
3602	USA
3603	USA
3604	USA
3605	USA
3606	USA
3607	USA
3608	USA
3609	USA
3610	USA
3612	UK
3613	USA
3614	USA
3615	USA
3616	USA
3617	USA
3618	USA
3619	USA
3620	USA
3621	USA
3622	USA
3623	USA
3624	USA
3625	USA
3626	UK
3627	USA
3628	USA
3629	USA
3630	Italy
3631	USA
3632	USA
3633	UK
3634	USA
3635	UK
3636	France
3637	France
3638	UK
3639	UK
3640	Italy
3641	USA
3642	USA
3643	USA
3644	USA
3645	France
3646	USA
3648	UK
3649	USA
3650	Spain
3651	Spain
3652	Italy
3653	USA
3654	UK
3655	France
3656	USA
3658	UK
3659	UK
3660	USA
3661	USA
3662	USA
3663	USA
3664	USA
3665	USA
3666	USA
3667	USA
3668	USA
3669	USA
3670	USA
3671	USA
3672	USA
3673	USA
3674	USA
3675	USA
3676	USA
3677	USA
3678	USA
3679	USA
3680	USA
3681	Italy
3682	USA
3683	USA
3684	USA
3685	USA
3686	USA
3687	France
3688	Canada
3689	Canada
3690	USA
3691	USA
3692	USA
3693	USA
3694	USA
3695	USA
3696	USA
3697	USA
3698	USA
3699	USA
3700	USA
3701	USA
3702	Australia
3703	Australia
3704	Australia
3705	USA
3706	USA
3707	USA
3708	USA
3709	Canada
3710	USA
3711	France
3712	USA
3713	USA
3714	USA
3715	USA
3716	USA
3717	USA
3718	USA
3719	UK
3720	UK
3721	USA
3722	USA
3723	UK
3724	USA
3725	USA
3726	USA
3727	USA
3728	USA
3729	USA
3730	USA
3731	USA
3732	USA
3733	USA
3734	USA
3735	Italy
3736	USA
3737	USA
3738	USA
3739	USA
3740	USA
3741	USA
3742	Soviet Union
3743	USA
3744	USA
3745	USA
3746	Spain
3747	USA
3748	UK
3749	France
3751	UK
3752	USA
3753	Germany
3754	USA
3755	USA
3756	USA
3757	USA
3758	USA
3759	USA
3760	USA
3761	USA
3763	USA
3764	USA
3765	USA
3766	USA
3767	USA
3768	USA
3769	USA
3770	USA
3771	UK
3772	Italy
3773	USA
3774	USA
3775	USA
3776	USA
3777	West Germany
3779	USA
3780	USA
3781	USA
3782	USA
3783	France
3784	USA
3785	USA
3786	USA
3787	China
3788	UK
3789	USA
3790	USA
3791	USA
3792	USA
3793	USA
3794	USA
3795	Canada
3796	UK
3797	USA
3798	USA
3799	Japan
3800	France
3801	USA
3802	USA
3803	USA
3804	USA
3805	USA
3806	USA
3807	UK
3808	Italy
3809	USA
3810	USA
3811	Australia
3812	USA
3813	USA
3814	France
3816	Argentina
3817	Norway
3818	USA
3819	Japan
3820	UK
3821	USA
3822	France
3823	USA
3824	USA
3825	USA
3826	USA
3827	USA
3829	Ireland
3830	Australia
3831	UK
3832	Italy
3833	USA
3834	USA
3835	UK
3836	Yugoslavia
3837	USA
3838	USA
3839	USA
3840	USA
3841	USA
3843	USA
3844	USA
3845	France
3846	USA
3847	USA
3848	USA
3849	USA
3850	USA
3851	USA
3852	USA
3853	USA
3854	Germany
3855	France
3857	USA
3858	France
3859	UK
3860	UK
3861	USA
3862	Ireland
3863	USA
3864	Japan
3865	USA
3866	USA
3867	USA
3868	USA
3869	USA
3870	USA
3871	USA
3872	USA
3873	USA
3874	USA
3875	UK
3876	USA
3877	UK
3878	UK
3879	USA
3880	USA
3881	USA
3882	USA
3883	USA
3884	USA
3885	USA
3886	USA
3887	USA
3888	USA
3889	USA
3891	USA
3892	USA
3893	Germany
3894	Spain
3895	USA
3896	USA
3897	USA
3898	Canada
3899	USA
3900	USA
3901	USA
3902	Spain
3903	USA
3905	USA
3906	France
3907	USA
3908	USA
3909	USA
3910	Denmark
3911	USA
3912	USA
3913	Canada
3914	USA
3915	
3916	USA
3917	UK
3918	UK
3919	USA
3920	Germany
3921	Australia
3922	USA
3923	USA
3924	USA
3925	USA
3926	USA
3927	USA
3928	USA
3929	USA
3930	USA
3931	USA
3932	USA
3933	USA
3934	USA
3936	USA
3937	USA
3938	USA
3939	USA
3940	USA
3941	USA
3942	USA
3943	USA
3944	USA
3945	France
3946	USA
3947	USA
3948	USA
3949	USA
3950	USA
3951	USA
3952	USA
3953	USA
3954	USA
3955	USA
3956	USA
3957	USA
3958	USA
3959	USA
3960	USA
3961	USA
3962	USA
3963	USA
3964	USA
3965	USA
3966	USA
3967	UK
3968	USA
3969	USA
3970	Italy
3971	USA
3972	Hong Kong
3973	USA
3974	Germany
3975	Germany
3976	Canada
3977	USA
3978	USA
3979	USA
3980	USA
3981	USA
3982	UK
3983	USA
3984	UK
3985	UK
3986	USA
3987	USA
3988	USA
3989	Switzerland
3990	USA
3991	USA
3992	Italy
3993	USA
3994	USA
3995	France
3996	Taiwan
3997	USA
3998	USA
3999	USA
4000	UK
4001	USA
4002	USA
4003	USA
4005	UK
4006	USA
4007	USA
4008	USA
4009	USA
4010	USA
4011	UK
4012	USA
4013	Australia
4014	UK
4015	USA
4016	USA
4017	USA
4018	USA
4019	USA
4020	USA
4021	USA
4022	USA
4023	USA
4024	UK
4025	USA
4026	South Korea
4027	UK
4028	USA
4029	France
4030	USA
4031	USA
4032	USA
4033	USA
4034	Germany
4035	UK
4036	UK
4037	USA
4038	USA
4039	USA
4040	USA
4041	USA
4042	USA
4043	USA
4044	USA
4045	USA
4046	USA
4047	USA
4048	USA
4049	USA
4050	USA
4051	West Germany
4052	USA
4053	USA
4054	USA
4055	USA
4056	USA
4057	USA
4059	USA
4060	USA
4061	UK
4062	USA
4063	USA
4064	USA
4065	USA
4066	USA
4067	USA
4068	Japan
4069	Germany
4070	Australia
4072	Sweden
4073	USA
4074	Germany
4076	USA
4077	France
4078	USA
4079	USA
4080	USA
4081	USA
4082	USA
4083	USA
4084	USA
4085	USA
4086	USA
4087	China
4088	USA
4089	USA
4090	USA
4091	USA
4092	USA
4093	USA
4094	USA
4095	UK
4096	USA
4097	USA
4098	USA
4099	USA
4100	USA
4101	Australia
4102	USA
4103	USA
4104	USA
4105	USA
4106	USA
4107	Canada
4108	UK
4109	USA
4110	UK
4111	USA
4112	Italy
4113	USA
4114	Italy
4115	USA
4116	USA
4117	UK
4118	USA
4119	USA
4120	USA
4121	USA
4122	USA
4123	USA
4124	USA
4125	USA
4126	USA
4127	USA
4128	USA
4129	USA
4130	USA
4131	USA
4132	USA
4133	USA
4135	USA
4136	UK
4137	USA
4138	USA
4139	Bosnia and Herzegovina
4140	USA
4141	USA
4142	Canada
4143	USA
4144	Hong Kong
4145	USA
4146	Germany
4147	Spain
4148	UK
4149	USA
4150	France
4151	France
4152	France
4153	USA
4154	USA
4155	USA
4156	France
4157	New Zealand
4158	USA
4159	USA
4160	France
4161	USA
4162	USA
4163	USA
4164	USA
4165	Brazil
4166	USA
4167	USA
4168	USA
4169	USA
4170	USA
4171	USA
4172	UK
4173	UK
4174	Czech Republic
4175	USA
4176	Japan
4177	UK
4178	USA
4179	Brazil
4180	USA
4181	USA
4182	USA
4183	USA
4184	USA
4185	USA
4186	USA
4187	USA
4188	USA
4189	USA
4190	USA
4191	UK
4192	USA
4193	USA
4194	UK
4195	UK
4196	UK
4197	USA
4198	USA
4199	Canada
4200	USA
4201	USA
4202	UK
4203	USA
4204	Canada
4205	USA
4206	USA
4207	USA
4208	USA
4209	USA
4210	USA
4211	USA
4212	UK
4213	USA
4214	USA
4215	USA
4216	USA
4217	USA
4218	USA
4219	USA
4220	USA
4221	USA
4222	USA
4223	USA
4224	USA
4225	Australia
4226	USA
4227	UK
4228	USA
4229	USA
4230	USA
4231	USA
4232	USA
4233	USA
4234	USA
4235	Mexico
4236	USA
4237	France
4238	USA
4239	USA
4240	France
4241	Japan
4242	UK
4243	USA
4244	Iran
4245	China
4246	UK
4247	USA
4248	Canada
4249	USA
4250	USA
4251	Australia
4252	Iran
4253	USA
4254	Australia
4255	USA
4256	USA
4258	USA
4259	UK
4260	USA
4261	Canada
4262	USA
4263	USA
4265	USA
4266	USA
4267	USA
4268	USA
4269	USA
4270	USA
4271	Japan
4272	Germany
4273	France
4274	UK
4275	UK
4276	USA
4277	USA
4278	Germany
4279	USA
4280	USA
4281	Australia
4282	Italy
4283	Italy
4284	USA
4285	USA
4286	USA
4287	USA
4288	France
4289	Italy
4290	UK
4291	USA
4292	USA
4293	USA
4294	USA
4295	USA
4296	USA
4297	Denmark
4298	France
4299	USA
4300	UK
4301	Spain
4302	Sweden
4303	USA
4304	USA
4305	USA
4306	USA
4307	USA
4308	USA
4309	France
4310	USA
4311	Norway
4312	France
4313	UK
4314	USA
4315	USA
4316	USA
4317	USA
4318	USA
4319	USA
4320	USA
4321	USA
4322	USA
4323	USA
4324	USA
4325	Italy
4326	USA
4327	USA
4328	USA
4329	USA
4330	USA
4331	USA
4332	USA
4333	USA
4334	Taiwan
4335	USA
4336	Denmark
4337	USA
4338	USA
4339	USA
4340	USA
4341	USA
4342	USA
4343	USA
4344	USA
4345	USA
4346	UK
4347	Czech Republic
4348	UK
4349	USA
4350	New Zealand
4351	USA
4352	UK
4353	USA
4354	USA
4355	USA
4356	USA
4357	USA
4358	USA
4359	USA
4360	USA
4361	USA
4362	USA
4363	USA
4364	Germany
4365	China
4366	USA
4367	USA
4368	USA
4369	USA
4370	USA
4371	USA
4372	USA
4373	USA
4374	USA
4375	France
4376	USA
4377	France
4378	UK
4379	USA
4380	Germany
4381	France
4382	USA
4383	France
4384	France
4385	UK
4386	USA
4387	France
4388	USA
4389	Canada
4390	France
4391	Vietnam
4393	USA
4394	USA
4395	Italy
4396	USA
4397	USA
4398	USA
4399	France
4401	USA
4402	USA
4403	USA
4404	USA
4405	Germany
4406	USA
4407	Spain
4408	UK
4409	USA
4410	USA
4411	USA
4412	USA
4413	USA
4414	USA
4415	USA
4416	UK
4417	Italy
4418	USA
4419	USA
4420	USA
4421	USA
4422	Sweden
4423	UK
4424	Italy
4425	Australia
4426	USA
4427	UK
4428	USA
4429	UK
4430	USA
4431	UK
4432	USA
4433	USA
4434	Italy
4435	Yugoslavia
4436	USA
4437	Italy
4438	Hong Kong
4439	West Germany
4440	Hong Kong
4441	Hong Kong
4442	USA
4443	UK
4444	Hong Kong
4445	USA
4446	USA
4447	USA
4448	USA
4449	France
4450	USA
4451	UK
4452	USA
4453	USA
4454	USA
4457	Canada
4458	USA
4459	USA
4461	USA
4462	USA
4463	USA
4464	USA
4465	USA
4466	USA
4467	UK
4468	UK
4469	USA
4470	USA
4471	USA
4472	USA
4473	USA
4474	USA
4475	USA
4476	USA
4477	USA
4478	USA
4479	USA
4480	USA
4481	USA
4482	USA
4483	USA
4484	France
4485	USA
4486	USA
4487	USA
4488	USA
4489	USA
4490	USA
4491	USA
4492	USA
4493	USA
4494	USA
4495	USA
4496	USA
4497	USA
4498	USA
4499	USA
4500	UK
4501	USA
4502	USA
4503	USA
4504	USA
4505	USA
4506	USA
4507	USA
4508	USA
4509	USA
4510	Sweden
4511	UK
4512	USA
4513	USA
4514	UK
4515	USA
4516	USA
4517	USA
4518	UK
4519	USA
4520	USA
4521	USA
4522	USA
4523	USA
4524	USA
4525	USA
4526	USA
4527	USA
4528	USA
4529	West Germany
4530	USA
4531	USA
4532	USA
4533	USA
4534	Australia
4535	Australia
4536	USA
4537	USA
4538	UK
4539	Spain
4540	Australia
4541	USA
4542	USA
4543	USA
4544	USA
4545	USA
4546	Netherlands
4547	UK
4548	USA
4549	USA
4550	USA
4551	USA
4552	Japan
4553	USA
4554	France
4555	USA
4556	UK
4557	USA
4558	USA
4559	USA
4560	USA
4561	USA
4562	UK
4563	Australia
4564	USA
4565	USA
4566	USA
4567	USA
4568	USA
4569	USA
4570	USA
4571	USA
4572	USA
4573	USA
4574	USA
4575	USA
4576	USA
4577	USA
4578	USA
4579	USA
4580	USA
4581	USA
4582	USA
4583	USA
4584	USA
4585	USA
4586	USA
4587	UK
4588	Canada
4589	USA
4590	USA
4591	UK
4592	Canada
4593	USA
4594	USA
4595	USA
4596	USA
4597	USA
4598	USA
4599	USA
4600	USA
4601	Hong Kong
4602	USA
4603	USA
4604	USA
4605	UK
4606	USA
4607	USA
4608	USA
4609	USA
4610	USA
4611	USA
4612	Canada
4613	USA
4614	USA
4615	USA
4616	USA
4617	USA
4618	USA
4619	USA
4620	USA
4621	USA
4622	USA
4623	USA
4624	New Zealand
4625	USA
4626	USA
4627	USA
4628	USA
4629	USA
4630	USA
4631	USA
4632	USA
4633	USA
4634	USA
4635	USA
4636	USA
4637	South Africa
4638	USA
4639	USA
4640	UK
4641	USA
4642	USA
4643	USA
4644	Italy
4645	USA
4646	UK
4649	USA
4650	USA
4651	France
4652	USA
4653	UK
4654	USA
4655	USA
4656	USA
4657	USA
4658	Mexico
4659	UK
4660	USA
4661	USA
4662	USA
4663	USA
4664	UK
4665	USA
4666	USA
4667	USA
4668	USA
4669	UK
4670	UK
4671	Australia
4672	UK
4673	USA
4674	USA
4675	USA
4676	USA
4677	USA
4678	USA
4679	USA
4680	USA
4681	USA
4682	USA
4683	USA
4684	USA
4685	USA
4686	USA
4687	UK
4688	Canada
4689	Italy
4690	USA
4691	Canada
4692	UK
4693	Australia
4694	USA
4695	USA
4696	USA
4697	USA
4698	UK
4699	France
4700	USA
4701	USA
4702	Belgium
4703	UK
4704	USA
4705	France
4706	France
4707	USA
4708	UK
4709	USA
4710	USA
4711	USA
4712	France
4713	USA
4714	USA
4715	Switzerland
4716	UK
4717	USA
4718	USA
4719	USA
4720	USA
4721	USA
4722	USA
4723	USA
4724	Ireland
4725	USA
4726	USA
4727	UK
4728	Canada
4729	UK
4731	Belgium
4732	USA
4733	USA
4734	USA
4735	USA
4736	USA
4737	USA
4738	USA
4739	USA
4740	UK
4741	Sweden
4743	USA
4744	Germany
4745	USA
4746	USA
4747	USA
4748	USA
4749	USA
4750	USA
4751	USA
4752	USA
4753	USA
4754	UK
4755	USA
4756	USA
4757	USA
4758	USA
4759	USA
4760	USA
4761	USA
4763	Thailand
4764	USA
4765	USA
4766	Spain
4767	USA
4768	Germany
4769	UK
4770	USA
4771	USA
4772	USA
4773	USA
4774	USA
4775	USA
4776	USA
4777	USA
4778	USA
4779	USA
4780	France
4781	USA
4782	USA
4783	USA
4784	UK
4785	Italy
4786	UK
4787	USA
4788	Soviet Union
4789	USA
4790	USA
4791	USA
4792	USA
4793	Sweden
4794	USA
4795	USA
4796	UK
4797	USA
4798	UK
4799	USA
4800	USA
4801	USA
4802	USA
4803	USA
4804	USA
4805	USA
4806	Czechoslovakia
4807	USA
4808	USA
4809	USA
4810	USA
4811	UK
4812	USA
4813	USA
4814	USA
4815	USA
4816	USA
4817	UK
4818	USA
4819	USA
4820	USA
4821	USA
4822	USA
4823	USA
4824	USA
4825	Argentina
4826	USA
4827	USA
4828	France
4829	USA
4830	USA
4831	USA
4832	USA
4833	USA
4834	USA
4835	USA
4836	USA
4837	USA
4838	USA
4839	UK
4840	France
4841	USA
4842	UK
4843	USA
4844	USA
4845	USA
4846	Hong Kong
4847	France
4848	France
4849	Germany
4850	Japan
4851	USA
4852	USA
4853	UK
4854	USA
4855	USA
4856	Canada
4857	USA
4858	USA
4859	France
4860	USA
4861	USA
4862	USA
4863	USA
4864	Canada
4865	USA
4866	USA
4867	USA
4868	USA
4869	Argentina
4870	USA
4871	USA
4872	France
4873	USA
4874	USA
4875	USA
4876	USA
4877	Australia
4878	USA
4879	UK
4880	USA
4881	USA
4883	France
4884	Israel
4885	USA
4886	USA
4887	USA
4888	USA
4889	Canada
4890	USA
4892	USA
4893	USA
4894	USA
4895	USA
4896	USA
4897	USA
4898	USA
4899	USA
4900	USA
4901	Germany
4902	Spain
4903	USA
4905	USA
4907	USA
4908	France
4909	USA
4910	Netherlands
4911	UK
4912	USA
4914	France
4915	USA
4916	USA
4917	USA
4918	USA
4919	France
4920	USA
4921	USA
4922	USA
4923	USA
4924	Italy
4925	USA
4926	Belgium
4927	Australia
4928	France
4929	USA
4930	UK
4931	USA
4932	USA
4933	Australia
4934	USA
4935	USA
4936	USA
4937	USA
4938	France
4939	USA
4940	USA
4941	USA
4942	USA
4943	UK
4944	USA
4945	USA
4946	USA
4947	USA
4948	USA
4949	USA
4950	USA
4951	USA
4952	UK
4953	UK
4954	USA
4955	USA
4956	USA
4957	USA
4958	USA
4959	USA
4960	USA
4961	USA
4962	USA
4963	USA
4964	Iran
4965	USA
4966	USA
4967	Bosnia and Herzegovina
4968	USA
4969	USA
4970	Germany
4971	USA
4972	USA
4973	France
4974	USA
4975	USA
4976	UK
4977	Iran
4978	Australia
4979	USA
4980	USA
4981	UK
4982	UK
4983	UK
4984	UK
4985	UK
4986	USA
4987	Canada
4988	USA
4989	USA
4990	USA
4991	USA
4992	USA
4993	New Zealand
4994	USA
4995	USA
4996	Czech Republic
4997	USA
4998	USA
4999	USA
5000	USA
5001	UK
5002	USA
5003	USA
5004	UK
5005	USA
5006	Hong Kong
5007	USA
5008	UK
5009	USA
5010	USA
5011	UK
5012	UK
5013	UK
5014	USA
5015	USA
